Response Id,Where did you attend SEO Scholars?,High School Graduation Year (Class),Group,Race/Ethnicity,Not listed (Race/Ethnicity ),Gender Identity:,Not listed (Gender Identity),What do you like most about SEO?,What do you dislike most about SEO?,I enjoy coming to SEO most of the time.,I try to do my best in my SEO courses.,My instructors’ expectations make me want to do my best.,What I learn in class helps me outside of SEO.,I take pride in my SEO work.,I am getting a high-quality education through SEO.,My classmates at SEO are supportive of me.,I am comfortable seeking assistance from my classmates at SEO.,I feel connected to my peers at SEO.,How would you rate the communication and support provided by SEO staff and instructors?,Did SEO meet your expectations in terms of content and quality?,Have you noticed any improvements in your academic performance since participating in SEO?,I would recommend SEO Scholars to a friend.,Why or why not?,Because your instructors ask or tell you to?,Even when your instructor doesn’t ask or tell you to?,Most students at SEO want to do well in class.,I really feel like part of the SEO community.,I can usually be myself around other students at SEO.,Most students at SEO are friendly to me.,Most adults at SEO treat students with respect.,Discipline at SEO is fair.,"Adults at SEO respect people from different backgrounds (e.g. people of different races, ethnicities, and genders).","If given the option, I believe that Weekday programming should:",Brightspace,Desmos,Hypothesis,Nearpod,What would make your experience on the platforms above better? Please explain below.,Navigating in and out of your Math courses to access ELA content,Navigating in and out of your ELA courses to access Math content,Process of submitting your Math assignments,Process of submitting your ELA assignments,Accessing your grades and instructor feedback on your work,"Since using Brightspace, what tools on the platform have you used so far:",Which tools did you find the most helpful on Brightspace this semester:,What would help make your experience on Brightspace better? Please explain below.,"Out of the following options, what motivates you most to learn?",How much time do you spend every day on school homework?,How much time do you spend every day on SEO assignments?,Check all the statements below regarding SEO assignments that apply to you:,How often do you experience situations or challenges that make it difficult to learn at home?,"If you want to share any more information on the challenges you're experiencing in your learning environment at home, please do so here.",How would you evaluate your overall academic experience with your instructors this semester?,My instructors have fair rules for the class and are extremely impartial.,My instructors ask each one of us whether we have understood what they taught and help us in case we have doubts.,Did your instructors at SEO encourage you to perform better?,Did your instructors guide you in setting personal targets and developing strategies to achieve that target?,"After each assignment, did your instructor help you in understanding ways to improve your work?",Try to be fair?,Are willing to give extra help on work if you need it?,"Are not just satisfied if you pass, they care if you’re really learning?",Believe that you can get a good grade if you try?,Connect what you’re learning in class with your life outside of SEO?,Make an effort to understand what your life is like outside of SEO?,The work that I do for my math classes is challenging and pushes me to learn new concepts and skills.,I look forward to my math class and this makes me happy that I joined SEO.,What I learned in this course is valuable to me.,I knew how to find math resources to help support my progress in this class.,"When asked to work with my classmates on a math problem, I contributed to conversations and shared my ideas.",I found it helpful to work with my classmates on math problems.,What is one big mathematical idea that you learned in this class?,"What activity, topic, or lesson was the most engaging or memorable for you in this class?","What activity, topic, or lesson felt the most confusing or difficult for you in this class?",My instructors made the material accessible for my needs as a learner.,The instructors explained concepts clearly and increased my level of understanding of the course material.,The questions my instructors asked challenged me to think more deeply and/or more critically.,My instructors valued and encouraged my engagement in the classroom.,I received feedback on my work that was helpful and timely.,"I feel seen, appreciated, and valued by my instructors.",I know my instructors believe in my ability to be academically successful.,I can tell that my Math instructor(s) understand the subjects that they are teaching.,The work that I do for my ELA classes is challenging and pushes me to learn new concepts and skills.,I look forward to my ELA class and this makes me happy that I joined SEO.,What I learned in this course is valuable to me.,I knew how to find ELA resources to help support my progress in this class.,"What activity, topic, or lesson was the most engaging or memorable for you in this class?","What activity, topic, or lesson felt the most confusing or difficult for you in this class?",My instructors made the material accessible for my needs as a learner.,The instructors explained concepts clearly and increased my level of understanding of the course material.,The questions my instructors asked challenged me to think more deeply and/or more critically.,My instructors valued and encouraged my engagement in the classroom.,I received feedback on my work that was helpful and timely.,"I feel seen, appreciated, and valued by my instructors.",I know my instructors believe in my ability to be academically successful.,I can tell that my ELA instructor(s) understand the subjects that they are teaching.,"This semester, how would you rate your Advisory/IE class experience at SEO?","What could we do to make the Advisory/IE curriculum at SEO more relevant, helpful and/or meaningful to you?","What would you change about the curriculum or instruction in Advisory/IE class that would improve your experience and success in your high school courses, personal life, and current and future academic pursuits?",How would you rate your opening circle experience in your most recent semester?,Please share the opening circle topics you enjoyed the most.,How would you rate your academic or college advising experience in your most recent semester?,I felt supported and known by my Program Manager/Student Advisor.,I felt comfortable going to my Program Manager/Student Advisor if I had a question or problem.,My Program Manager/Student Advisor was engaging and well-prepared during the Opening Circle.,The Program Manager/Student Advisor Hour sessions were useful to me.,My Program Manager/Student Advisor did a good job building community with me and my SEO peers.,I feel like I had the right amount of 1-on-1 advising meetings with my Program Manager/Student Advisor.,"Are there any specific practices or tools that you learned at SEO that have helped you in your high school and if so, what are they?",Is there anything else you would like to tell us about your SEO experience? Please provide any comments you’d like to share below.
16487,Site B,Class of 2018 (CO18),I,Latinx,,Woman,,"SEO inspires me to do my best,I have supportive instructors who care about me and help me,My classes challenge me to think critically,SEO is getting me ready for college or my career",Students and staff don't treat each other with enough respect and fairness,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Strongly Disagree,Good,Satisfied,I have experienced noticeable improvements in my academic performance.,Strongly Agree,SEO is very beneficial in the long run,Always,Never,Agree,Disagree,Disagree,Agree,Strongly Agree,Agree,Strongly Agree,A hybrid of both in-person and online,Very Easy,Very Easy,N/A,N/A,Sometimes brightspace is slow,Very Easy,Very Easy,Very Easy,Very Easy,Moderately Easy,"Checked due dates on the calendar tool,Accessed my grades and instructor feedback on assignments,Accessed my instructor's narrative feedback once I complete the course","Course announcements,Badges and awards for course completion",I’m not sure,"Feedback - When I get timely, constructive feedback",2-3 Hours,1 hour,"I find the assignments from SEO Scholars to be meaningful.,I find the homework and assignments from SEO Scholars to be relevant and well-connected to my high school coursework.,I believe that the expectations of SEO High Scholars are manageable and reasonable (weekday time commitment, Saturday time commitment, workload, committee participation - eg. student government or curriculum corps, etc.)",Never,,Satisfied,Strongly Agree,Strongly Agree,Always,Always,Always,Always,Always,Always,Always,Sometimes,Sometimes,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Disagree,The different types of functions,The jeopardy was fun bc it was competitive,Its difficult to know how to write an exponential and quadratic function/equation,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,All the games we played before class were funny,I am not sure,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Good,"There would be more talk about Hispanics and Latinos since there are a lot of them at seo, including me.",I don’t know,Good,The superpower one,Good,Agree,Agree,Strongly Agree,N/A,N/A,N/A,No,
16485,Site B,Class of 2017 (CO17),I,Not listed,Hispanic,Woman,,"SEO inspires me to do my best,I have supportive instructors who care about me and help me,Students and staff treat each other with respect and fairness,My classes challenge me to think critically",SEO is not getting me ready for college or my career,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Good,Satisfied,I have experienced noticeable improvements in my academic performance.,,,Always,Sometimes,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Be fully online,Very Easy,Very Easy,Moderately Easy,Very Easy,N/A,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,"Checked due dates on the calendar tool,Accessed my grades and instructor feedback on assignments,Accessed my instructor's narrative feedback once I complete the course","Email notifications from Brightspace,Due date reminders on Brightspace",N/A,"Feedback - When I get timely, constructive feedback",2-3 Hours,2-3 Hours,"I believe that the expectations of SEO High Scholars are manageable and reasonable (weekday time commitment, Saturday time commitment, workload, committee participation - eg. student government or curriculum corps, etc.)",Never,N/A,Satisfied,Agree,Agree,Always,Sometimes,Sometimes,Always,Sometimes,Always,Always,Always,Always,Agree,Agree,Agree,Agree,Agree,Agree,relying on the formulas saves a lot of confusion,Inverse Trigonometric functions,"sin, cos, tan",Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,op ed's,nothing,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Excellent,different social topics,none,Excellent,Speed dating and Album cover,Good,Strongly Agree,Agree,Agree,Agree,Agree,Agree,learning more about how to deal with stress and different disorders that they are. It has helped by identifying what they are when I noticed the signs.,none
16481,Site B,Class of 2017 (CO17),G,Latinx,,Man,,"SEO inspires me to do my best,I have supportive instructors who care about me and help me,Students and staff treat each other with respect and fairness,SEO is getting me ready for college or my career",SEO does not do enough to inspire me to be a good student,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Good,Satisfied,I have experienced noticeable improvements in my academic performance.,,,Always,Always,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,A hybrid of both in-person and online,Moderately Easy,Very Easy,N/A,Moderately Easy,"We can use Google Classroom, that way we don't have to keep going back and forth to find our work and it is easier to see grades and find assignments.",Moderately Difficult,Moderately Difficult,Moderately Easy,Moderately Easy,Moderately Easy,"Adjusted my personal notification settings,Checked due dates on the calendar tool,Downloaded the Brightspace Pulse App on my phone,Accessed my grades and instructor feedback on assignments,Accessed my instructor's narrative feedback once I complete the course","Course announcements,Email notifications from Brightspace,Due date reminders on Brightspace,Badges and awards for course completion",Maybe having more organization with material.,"Goal setting - When I set clear, achievable objectives",<2 Hours,<2 Hours,"I find the assignments from SEO Scholars to be meaningful.,I find SEO scholars' assignments difficult and challenging to complete.,I usually find it difficult to complete assignments for the program because of extracurricular commitments.,I usually find it difficult to complete assignments for the program because of the amount of work I have to complete for my high school classes.",Rarely,N/A,Satisfied,Agree,Agree,Always,Sometimes,Sometimes,Always,Always,Always,Always,Always,Always,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,I learned the use of SOH CAH TOA and angles from triangles/circles.,I enjoyed doing the homework with peers in Math III and be able to understand from them.,There were days when we learned something moderate and then it changes into something very hard the next day.,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,I learned how to write an Op-Ed about social change in my neighborhood.,Writing the essay which then later was then a digital project. I'm confused on why we wrote the essay and stress out even though we just did the digital project about it.,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Fair,We learned about oppression in the world.,Maybe talking about new topics that everyone can relate to instead of repeating old ones. It can make the class talk more and have full participation.,Good,"I enjoyed talking about taking an L. The activities actually made me reflect on myself and show how much I grew. When we had to crumble the paper with our L, it made me think back to what truly is pushing me.",Good,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,SEO has made me try my best for the actual school year. It felt like a training area to get ready for actual school.,Maybe we should have more trips often throughout the year instead of mostly at the end. It can allow us to have a break and get ready again. I would also like to back to Baruch please.
16478,Site B,Class of 2017 (CO17),H,Black or African American,,Woman,,"SEO inspires me to do my best,I have supportive instructors who care about me and help me,Students and staff treat each other with respect and fairness,SEO is getting me ready for college or my career",My classes don't do enough to challenge me to think critically,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Good,Very Satisfied,I have experienced noticeable improvements in my academic performance.,,,Always,Sometimes,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Be fully online,Very Easy,Very Easy,N/A,N/A,It was already very easy for me,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,"Accessed my grades and instructor feedback on assignments,Accessed my instructor's narrative feedback once I complete the course","Course announcements,Email notifications from Brightspace,Due date reminders on Brightspace","nothing really, it's already been good so far","Goal setting - When I set clear, achievable objectives",2-3 Hours,<2 Hours,"I find the assignments from SEO Scholars to be meaningful.,I believe that the expectations of SEO High Scholars are manageable and reasonable (weekday time commitment, Saturday time commitment, workload, committee participation - eg. student government or curriculum corps, etc.)",Rarely,,Very Satisfied,Strongly Agree,Strongly Agree,Always,Sometimes,Always,Always,Sometimes,Always,Always,Always,Always,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,We don't know where 360* for a circle came from,"I don't know, I guess working together in groups for focus tasks. I liked that a lot",I don't know..,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,the semicolons and colons,Finding an article for the op-ed,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Fair,relate it to interests regarding future career because I feel like this advisory was very similar to the 9th grade advisory classes and sitting down and researching/learning about possible careers based on our interests would be more helpful because a lot of people are uncertain about what they want to do and having the time to think about it would be very helpful.,relate it more to our personal interests outside of school,Excellent,elevator pitch and mixtape,Poor,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,,
16477,Site B,Class of 2017 (CO17),A,Asian or Pacific Islander,,Man,,"I have supportive instructors who care about me and help me,SEO is getting me ready for college or my career","Students and staff don't treat each other with enough respect and fairness,My classes don't do enough to challenge me to think critically",Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Good,Dissatisfied,I have not noticed any significant changes in my academic performance.,,,Always,Rarely,Disagree,Disagree,Strongly Disagree,Agree,Strongly Agree,Disagree,Agree,Remain in-person,Moderately Easy,Moderately Easy,N/A,N/A,I don't think there's anything to improve on other than the fact that loading takes a long time because of the poor wifi connection at LIU,Moderately Easy,Moderately Easy,Moderately Difficult,Moderately Easy,Moderately Easy,"Accessed my grades and instructor feedback on assignments,Accessed my instructor's narrative feedback once I complete the course",Badges and awards for course completion,"I just don't have a reason to use Brightspace other than to complete and submit work. However, I do find it annoying to have to upload my homework as a PDF everyday.",Intrinsic motivation - When I have genuine interest in the topic,4-5 Hours,<2 Hours,"I find the assignments from SEO Scholars to be meaningful.,I believe that the expectations of SEO High Scholars are manageable and reasonable (weekday time commitment, Saturday time commitment, workload, committee participation - eg. student government or curriculum corps, etc.)",Sometimes,"Sometimes I'm just not in the mood or I feel physically unwell, which negatively affects my learning environment.",Satisfied,Strongly Agree,Agree,Sometimes,Sometimes,Sometimes,Always,Always,Always,Always,Sometimes,Always,Strongly Disagree,Strongly Disagree,Agree,Disagree,Strongly Disagree,Strongly Disagree,"I learned how we can apply trigonometry to non-right triangles using the Law of Sines, the Law of Cosines, and the formula for finding the area of a triangle using trigonometric terms.","I found using the Law of Cosines, the Law of Sines, and the area of a triangle in trigonometric terms the most memorable for me, because it was one of the only lessons that I didn't learn in my Algebra II/Trigonometry class that I find would come handy.","I felt that the last lesson was the most confusing, and wasn't the greatest at explaining the process. I felt that the things taught in the last lesson could be easily done using a graphing calculator instead.",Agree,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Disagree,"I felt that writing the op-ed itself was the most engaging part of the class, rather than the lessons. The lessons felt repetitive to me but were a good reminder on standard grammar conventions and the structuring of our op-eds.","I found writing the introduction of the op-ed difficult because it was hard for me to jump into writing the op-ed. Although I had a lot of evidence, I didn't form a coherent argument at the time of writing the introduction. Therefore, it was difficult for me to start at the introduction; I would have rather started writing the body paragraphs, and then return to the introduction.",Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Good,"I don't think there was any problem with the Advisory class except that it was rather quiet at times with no one uttering a word in a conversation. Rather, I think the biggest problem was myself; I wasn't confident in sharing what I thought and my personal issues.","I think making the Advisory class more inviting would allow me to open up, but I feel like I would still rather keep my emotions to myself rather than share it out to my entire class. Maybe making advisory groups smaller could be a good option and allow me to open up about my experiences.",Good,"I liked both the Speed ""dating"" and the Mixtape/CD ""lessons"" the most because it allowed me to be introspective and connect with other people that I don't really talk to.",Fair,Agree,Disagree,Agree,Disagree,Disagree,N/A,"My program manager advocated for me to use my planner more often. Although I did at the beginning of Sophomore year, I stopped after a few months. I feel like I should probably start using my planner again, or use the one that SEO provided, but I just don't feel like it.","I rated the math class rather poorly, but that's mostly because I already learned everything taught, and I feel like the math class isn't challenging for me at all. I liked the addition of the Mathematician's corner in the workbook, but it didn't feel like the overall lessons were engaging for me. Nonetheless, I could see many of my classmates struggling, and I tried to help those that asked for help; albeit there were quite a few people that would rather play games on their laptops than listen to the teacher and would be left clueless by the time we were working on our focus tasks. For the most part, I felt that SEO was a really great community for Freshmen and Sophomore year, but because our groups were changed for Summer Academy, I felt that the relationships and connections I built with my peers was suddenly ripped apart. Now, all of my classes at SEO feel awkward because there are no new connections to be formed; all the cliques have been recreated and I don't feel like being a part of any of them. I feel like this would have worked better on a more outgoing and social group of people, but I don't think the changing of groups was successful for my group. Lastly, I don't feel like my relationship with my Program Manager is the strongest. Although X is a newly appointed PM, I feel like the connections between me and X are not as strong as the connection between me and the previous three PMs."
16476,Site B,Class of 2018 (CO18),C,Black or African American,,"Non-Binary, Genderqueer or Gender-Fluid",,"I have supportive instructors who care about me and help me,Students and staff treat each other with respect and fairness",SEO is not getting me ready for college or my career,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Excellent,Satisfied,I have seen slight improvements in my academic performance.,Agree,,Always,Always,Agree,Agree,Agree,Agree,Agree,Agree,Agree,A hybrid of both in-person and online,Very Easy,Very Easy,N/A,N/A,,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,"Checked due dates on the calendar tool,Downloaded the Brightspace Pulse App on my phone,Accessed my grades and instructor feedback on assignments","Course announcements,Due date reminders on Brightspace",,Praise - When I get timely recognition for hard work and growth,1 hour,1 hour,"I am overwhelmed by the amount of assignments in the program.,I usually find it difficult to complete assignments for the program because of extracurricular commitments.,I usually find it difficult to complete assignments for the program because of the amount of work I have to complete for my high school classes.",Sometimes,,Satisfied,Agree,Agree,Always,Always,Always,Always,Always,Always,Always,Sometimes,Always,Agree,Disagree,Agree,Agree,Agree,Agree,,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Excellent,,,Good,,Fair,Agree,Agree,Agree,,Agree,Agree,,
16472,Site B,Class of 2017 (CO17),B,Black or African American,,Woman,,SEO inspires me to do my best,I don't feel adequately supported by SEO staff.,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Good,Very Satisfied,I have seen slight improvements in my academic performance.,,,Sometimes,Always,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Be fully online,Very Easy,Very Easy,N/A,Very Easy,Nothing,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,"Adjusted my personal notification settings,Checked due dates on the calendar tool,Downloaded the Brightspace Pulse App on my phone,Accessed my grades and instructor feedback on assignments,Accessed my instructor's narrative feedback once I complete the course","Email notifications from Brightspace,Badges and awards for course completion",nothing,"Goal setting - When I set clear, achievable objectives",2-3 Hours,1 hour,"I find the assignments from SEO Scholars to be meaningful.,I find the homework and assignments from SEO Scholars to be relevant and well-connected to my high school coursework.,I am overwhelmed by the amount of assignments in the program.",Never,,Satisfied,Agree,Agree,Always,Always,Always,Always,Always,Always,Always,Always,Always,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,I learned about the unit circle which I think would help me out in Algebra 2/ Trig next school year.,I found the activities we did before ELA started were engaging especially since it was a new group so it helped me get to know my peers better.,The topic I felt most confused was in Trig when w were learning about sin and cos graphs,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,The activity where we did mini games before class started was fun,The most confusing was when we were working on the op-ed,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Excellent,If it focused more on issues around teenagers like mental health,I would probbaly make it more about college and how that will be as a person of color.,Good,"I enjoyed networking, especially the speed dating activity.",Fair,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Disagree,networking was a tool that could not only help me in school but beyond that.,I would say that its been good and challening.
16471,Site B,Class of 2017 (CO17),D,Black or African American,,Prefer not to say,,SEO is getting me ready for college or my career,Students and staff don't treat each other with enough respect and fairness,Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Good,Satisfied,I have seen slight improvements in my academic performance.,,,Always,Rarely,Agree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Be fully online,Very Easy,Very Easy,N/A,N/A,nothing as they were all easy.,Moderately Easy,Very Easy,Very Easy,Very Easy,Very Easy,Accessed my grades and instructor feedback on assignments,"Due date reminders on Brightspace,Badges and awards for course completion",nothing as it is all very easy.,"Goal setting - When I set clear, achievable objectives",2-3 Hours,<2 Hours,"I am overwhelmed by the amount of assignments in the program.,I usually find it difficult to complete assignments for the program because of the amount of work I have to complete for my high school classes.",Always,my enviroment is often loud ad overwhelming as everyone is screaming and yelling.,Satisfied,Agree,Agree,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Agree,Disagree,Agree,Agree,Disagree,Disagree,the unit circle,none.,using angles to find primeter.,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,none,none,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Fair,nothing,no,Fair,dont call it a comeback,Good,Agree,Disagree,Agree,Agree,Agree,Agree,how to deal with a l,no
16470,Site B,Class of 2017 (CO17),E,Latinx,,Woman,,"SEO inspires me to do my best,I have supportive instructors who care about me and help me,SEO is getting me ready for college or my career",My classes don't do enough to challenge me to think critically,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Excellent,Satisfied,I have experienced noticeable improvements in my academic performance.,,,Always,Sometimes,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Be fully online,Very Easy,Very Easy,N/A,Very Easy,,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,"Checked due dates on the calendar tool,Accessed my grades and instructor feedback on assignments","Email notifications from Brightspace,Due date reminders on Brightspace,Badges and awards for course completion",,Intrinsic motivation - When I have genuine interest in the topic,3-4 Hours,2-3 Hours,"I find the homework and assignments from SEO Scholars to be relevant and well-connected to my high school coursework.,I usually find it difficult to complete assignments for the program because of extracurricular commitments.,I usually find it difficult to complete assignments for the program because of the amount of work I have to complete for my high school classes.",Sometimes,,Satisfied,Strongly Agree,Strongly Agree,Always,Sometimes,Sometimes,Always,Always,Always,Always,Always,Always,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,One big mathematical idea that I learned in this class was proving the identities.,The most engaging and memorable for me in this class was unit circle.,every lesson was difficult but in the end I was able to understand.,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Agree,The most memorable for me was the rhetorical strategy.,The most confusing for me is still knowing how to add semi-colons in my writing. I know what they are and how they're used but I feel like I still don't know how to add it in my writing.,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Poor,Not make it so repetitive or find ways to make it more interesting and engaging.,,Good,"networking, album cover, speed dating",Good,Agree,Agree,Strongly Agree,Agree,Agree,N/A,I learned how to juggle many responsibilities.,It is going great
16467,Site B,Class of 2017 (CO17),A,"Black or African American,Asian or Pacific Islander",,Woman,,SEO is getting me ready for college or my career,My classes don't do enough to challenge me to think critically,Strongly Disagree,Strongly Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Fair,Dissatisfied,I have not noticed any significant changes in my academic performance.,,,Sometimes,Rarely,Agree,Agree,Agree,Agree,Agree,Strongly Disagree,Agree,Remain in-person,Moderately Easy,Very Easy,N/A,Moderately Easy,"I don’t know, nothing",Moderately Easy,Moderately Easy,Moderately Easy,Moderately Easy,N/A,Accessed my grades and instructor feedback on assignments,Badges and awards for course completion,I don’t know,Real-life relevance - When lessons incorporate real-world applications and examples,4-5 Hours,<2 Hours,I am overwhelmed by the amount of assignments in the program.,Sometimes,,Satisfied,Agree,Agree,Never,Always,Sometimes,Always,Always,Always,Always,Sometimes,Sometimes,Agree,Disagree,Agree,Agree,Agree,Agree,Trig is better than what i learned,I haven’t been in the classes this year,Everything i haven’t learned already,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Working with my friends i guess,the sat questions had my confused sometimes,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Poor,"Talking about myself is honestly not relevant for me, there should be different options when it comes to classes. I should pick what i want",My answer above basically answers this questions,Good,"I am barley there so i don’t know, i liked the speed dating on one friday",Fair,Agree,Agree,Agree,Agree,Agree,Agree,No,No
16466,Site B,Class of 2017 (CO17),B,Asian or Pacific Islander,,Woman,,"SEO inspires me to do my best,I have supportive instructors who care about me and help me,Students and staff treat each other with respect and fairness,My classes challenge me to think critically,SEO is getting me ready for college or my career",SEO does not do enough to inspire me to be a good student,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,Strongly Disagree,Excellent,Very Satisfied,My academic performance has significantly improved.,,,Always,Always,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Be fully online,Moderately Easy,Moderately Easy,Moderately Easy,Moderately Easy,I feel like I’m more of a paper and pen person I like to do my work old style,Moderately Easy,Moderately Easy,Moderately Easy,Moderately Easy,Moderately Easy,"Adjusted my personal notification settings,Checked due dates on the calendar tool,Accessed the scholar tech support link,Downloaded the Brightspace Pulse App on my phone,Accessed my grades and instructor feedback on assignments,Accessed my instructor's narrative feedback once I complete the course","Course announcements,Email notifications from Brightspace,Due date reminders on Brightspace,Badges and awards for course completion,12th Grade Announcements Hub (12th Grade Only)",I think bright space is good I have no problems,Social connections - When I have positive peer and teacher relationships,1 hour,1 hour,"I find the assignments from SEO Scholars to be meaningful.,I find the homework and assignments from SEO Scholars to be relevant and well-connected to my high school coursework.,I find SEO scholars' assignments difficult and challenging to complete.",Sometimes,,Very Satisfied,Strongly Agree,Strongly Agree,Always,Always,Always,Always,Always,Always,Always,Always,Always,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,I learned about pie,I thin in the beginning was supper engaging cause it was the easiest part,I feel like towards the end I felt challenged,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,I found out open Ming super fun,I feel like explaining my oped,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Excellent,I liked the topic but I wanna talk more about politics too,Nothing much,Excellent,The cd disk,Excellent,Agree,Agree,Agree,Agree,Agree,Agree,I learned to be more open and ask for advice if I need it,"I live my Seo experience, yes it has ups and downs but my Seo community blocks them"
